,0,1
99,-0.6486933,-0.7396694
100,-1.6696819,-0.20863305
101,-0.66579366,-0.7212701
102,-0.7490731,-0.640184
103,-1.0442678,-0.43378657
104,-0.15880165,-1.9184498
105,-0.9668627,-0.47847813
106,-1.7941839,-0.1818374
107,-3.6897821,-0.025294619
108,-1.0933793,-0.40809205
109,-0.62219304,-0.76952296
110,-1.3505551,-0.2998847
111,-0.35727218,-1.2025807
112,-0.58634806,-0.81273127
113,-0.56218225,-0.843886
114,-0.4348201,-1.0423675
115,-3.0558472,-0.04822729
116,-2.3904252,-0.09606029
117,-0.2096209,-1.6654348
118,-0.3607123,-1.1946152
119,-0.7674548,-0.6239813
120,-0.82931113,-0.5733212
121,-0.21343894,-1.6492264
122,-3.7011247,-0.025005741
123,-0.24956746,-1.510216
124,-1.5079442,-0.2502123
125,-2.403165,-0.09478468
126,-0.88682914,-0.5309602
127,-0.5436634,-0.8689713
128,-1.1892949,-0.36303204
129,-0.451643,-1.0121999
130,-2.3735025,-0.09778247
131,-0.16739976,-1.8699031
132,-0.77184385,-0.6201944
133,-2.3457878,-0.10067343
134,-0.35292035,-1.2127886
135,-1.9350494,-0.15597238
136,-0.25452667,-1.4929154
137,-2.8112473,-0.062013663
138,-0.980809,-0.4700158
139,-0.2700898,-1.4410081
140,-0.84350336,-0.5624711
141,-0.24272642,-1.53473
142,-0.68786806,-0.69845444
143,-0.92547107,-0.5047519
144,-1.2279658,-0.3465659
145,-0.389224,-1.1319079
146,-0.71544456,-0.6713362
147,-0.6339353,-0.756087
148,-0.5885387,-0.8099911
149,-0.16062996,-1.9078922
150,-0.16315036,-1.8935492
151,-2.7644062,-0.06508638
152,-0.72315806,-0.6640108
153,-2.8931768,-0.056993626
154,-0.77378654,-0.6185281
155,-3.6240556,-0.02703646
156,-0.87411845,-0.539962
157,-0.8452626,-0.561145
158,-0.7451136,-0.64374834
159,-0.26803568,-1.4476613
160,-1.4370357,-0.27132472
161,-0.5403661,-0.87355447
162,-0.48859107,-0.95059776
163,-0.46197534,-0.9943547
164,-1.3814876,-0.2892894
165,-0.5674338,-0.836968
166,-0.8546224,-0.5541574
167,-2.3899865,-0.09610447
168,-0.9089134,-0.51577425
169,-0.77129245,-0.6206685
170,-3.714717,-0.02466398
171,-0.6480675,-0.7403554
172,-0.23061536,-1.5800967
173,-0.3287697,-1.272283
174,-0.25677386,-1.4852005
175,-0.25955355,-1.4757637
176,-0.12803036,-2.11882
177,-3.6670952,-0.025882695
178,-1.2127076,-0.3529546
179,-0.38876766,-1.1328677
180,-0.28975552,-1.3800998
181,-3.7214646,-0.024496136
182,-0.15772523,-1.9247271
183,-0.1676244,-1.8686711
184,-0.47570074,-0.9714055
185,-0.26145425,-1.4693764
186,-0.19785646,-1.7175109
187,-1.312036,-0.31371298
188,-1.7546871,-0.1899039
189,-3.014018,-0.050340112
190,-0.89011014,-0.52866805
191,-1.0222863,-0.44593006
192,-0.16571228,-1.879214
193,-2.6541438,-0.0729568
194,-3.599859,-0.02770793
195,-0.45499736,-1.006351
196,-3.3541365,-0.03556448
197,-0.1283934,-2.1161664
198,-0.3136459,-1.3122182
199,-0.5307915,-0.88706994
200,-0.22844099,-1.5885246
201,-0.34476012,-1.2323389
202,-0.5516596,-0.8580055
203,-0.13292418,-2.0837023
204,-1.6931821,-0.20325913
205,-3.3813798,-0.034591995
206,-0.29520974,-1.3640453
207,-0.48639476,-0.95409393
208,-0.21459548,-1.64438
209,-0.2423737,-1.536015
210,-1.6696819,-0.20863305
211,-3.703847,-0.024936909
212,-0.5516347,-0.8580394
213,-3.5588574,-0.028884495
214,-1.8304365,-0.17476246
215,-0.28124937,-1.4058446
216,-0.9719703,-0.4753569
217,-0.2515803,-1.5031474
218,-0.59545875,-0.8014222
219,-0.24107192,-1.5407755
220,-0.5363427,-0.87919605
221,-3.4126675,-0.033508364
222,-0.18040258,-1.80141
223,-0.29474536,-1.365399
224,-1.7774682,-0.18520449
225,-0.26610398,-1.4539714
226,-3.2715955,-0.03868455
227,-2.1067712,-0.1296874
228,-0.75947726,-0.6309444
229,-2.8519835,-0.059463046
230,-0.79363835,-0.6018387
231,-0.21383302,-1.6475717
232,-0.3178012,-1.3010253
233,-0.9318508,-0.500585
234,-0.2973678,-1.3577878
235,-3.2902417,-0.037956145
236,-0.15536085,-1.9386795
237,-0.53838855,-0.8763204
238,-1.2061301,-0.35575178
239,-0.3236609,-1.2855282
240,-0.49717838,-0.9371173
241,-0.6921315,-0.69416386
242,-1.0239649,-0.44498795
243,-3.2896645,-0.037978522
244,-0.52554774,-0.8946061
245,-2.2029178,-0.11707368
246,-0.75993425,-0.63054276
247,-0.22134435,-1.6166674
248,-0.65666544,-0.7310103
249,-0.44779277,-1.01898
250,-0.88020027,-0.5356304
251,-1.3532958,-0.29892808
252,-3.5820358,-0.028213235
253,-3.6755538,-0.025661843
254,-0.5691997,-0.83466053
255,-1.7694737,-0.18683895
256,-3.602829,-0.027624557
257,-1.0420341,-0.43500173
258,-1.4826549,-0.25752032
259,-1.2292006,-0.34605476
260,-0.9872762,-0.4661554
261,-0.26245996,-1.4660182
262,-1.8173069,-0.17728946
263,-1.7176961,-0.19781597
264,-0.22473168,-1.6031104
265,-0.60038984,-0.7953963
266,-0.6734324,-0.7132584
267,-2.6199772,-0.07559089
268,-0.8660739,-0.5457616
269,-3.5450497,-0.02929208
270,-1.8608124,-0.16906527
271,-0.44264123,-1.0281657
272,-2.8585508,-0.05906218
273,-0.36418492,-1.1866658
274,-0.575819,-0.8260941
275,-3.673933,-0.025704019
276,-1.0780294,-0.41591755
277,-0.5420967,-0.8711444
278,-0.3772363,-1.1575792
279,-0.9931911,-0.46265915
280,-0.6392465,-0.75011945
281,-2.8363283,-0.060430277
282,-0.5652573,-0.8398249
283,-0.16911893,-1.8605213
284,-2.788392,-0.06349375
285,-3.6173344,-0.02722128
286,-0.17428589,-1.832936
287,-1.8864453,-0.16441464
288,-3.6637,-0.025971787
289,-1.3534737,-0.2988661
290,-0.48095003,-0.96284735
291,-0.22385217,-1.6066084
292,-0.24895297,-1.5123864
293,-0.17364216,-1.836324
294,-3.4499314,-0.03226267
295,-0.6134772,-0.7797183
296,-0.30312786,-1.3413388
297,-1.1465948,-0.3823105
298,-0.39077318,-1.1286601
299,-2.7734783,-0.064479224
300,-0.5712264,-0.83202374
301,-1.4150658,-0.2782727
302,-0.9925896,-0.4630132
303,-0.4113039,-1.087036
304,-2.1221619,-0.12757474
305,-0.34258857,-1.2376336
306,-3.351787,-0.03564972
307,-0.57385314,-0.8286245
308,-1.2398694,-0.34167653
309,-0.40108597,-1.1074284
310,-0.12744619,-2.1231074
311,-2.2536755,-0.110945605
312,-0.21616448,-1.6378518
313,-2.0541742,-0.13719375
314,-0.7531182,-0.6365702
315,-0.62875044,-0.76197803
316,-3.311169,-0.037155308
317,-3.6587594,-0.026102219
318,-0.4831872,-0.95923567
319,-1.7638407,-0.18800007
320,-2.1192825,-0.12796721
321,-3.3224902,-0.036729194
322,-0.15555319,-1.9375364
323,-0.6294544,-0.7611744
324,-0.8264377,-0.5755514
325,-0.5417289,-0.87165594
326,-0.38955986,-1.1312025
327,-0.83091736,-0.5720797
328,-0.2679238,-1.4480255
329,-0.29155138,-1.3747754
330,-0.62574667,-0.765421
331,-0.7506026,-0.63881433
332,-0.8864418,-0.5312316
333,-1.5826803,-0.22994629
334,-1.6871154,-0.20463163
335,-0.7144693,-0.6722702
336,-2.8559358,-0.059221514
337,-0.4094168,-1.0907555
338,-3.6715107,-0.025767105
339,-0.9445362,-0.49242896
340,-0.5467162,-0.86476016
341,-0.6753294,-0.7112883
342,-0.3237406,-1.2853198
343,-3.6726356,-0.025737828
344,-0.49658096,-0.9380456
345,-0.96361446,-0.48047665
346,-0.4858144,-0.95502096
347,-0.3524101,-1.2139952
348,-0.1879894,-1.7638925
349,-0.3824216,-1.1463561
350,-0.6169999,-0.77557445
351,-0.14945933,-1.9745305
352,-2.4921792,-0.0863528
353,-0.95326406,-0.48691505
354,-0.28213802,-1.4031132
355,-0.23232228,-1.5735431
356,-2.4818063,-0.08729374
357,-1.4576983,-0.2649706
358,-0.67531675,-0.7113014
359,-0.33325103,-1.2608615
360,-3.1637285,-0.043187167
361,-0.4561324,-1.0043843
362,-0.1581778,-1.9220824
363,-0.8084868,-0.5897457
364,-2.4585605,-0.08944125
365,-0.5295917,-0.88878584
366,-0.19719328,-1.7205476
367,-0.26971918,-1.4422042
368,-0.9354422,-0.49825883
369,-0.6490416,-0.7392882
370,-0.93629307,-0.49770963
371,-1.388067,-0.28709194
372,-1.0395787,-0.43634242
373,-3.378196,-0.034704268
374,-1.1448774,-0.38311127
375,-3.6098666,-0.027428215
376,-0.18756585,-1.7659428
377,-1.4088894,-0.28026238
378,-1.6543604,-0.2122213
379,-0.500063,-0.932655
380,-0.14490134,-2.0032783
381,-2.6702354,-0.07174945
382,-0.14772575,-1.9853512
383,-2.5987928,-0.07727352
384,-0.6512675,-0.7368576
385,-0.55850065,-0.8487866
386,-0.6363037,-0.75341755
387,-0.12265713,-2.1590643
388,-1.2339413,-0.34410122
389,-1.4294204,-0.27371034
390,-0.4161382,-1.0776017
391,-0.40407583,-1.1013967
392,-3.568901,-0.02859167
393,-0.19785646,-1.7175109
394,-0.34785292,-1.2248653
395,-0.4773243,-0.9687459
396,-1.8335793,-0.1741634
397,-0.7927469,-0.6025751
398,-0.43023473,-1.0508409
399,-0.38164824,-1.1480184
400,-0.6378675,-0.75166243
401,-1.8093603,-0.1788383
402,-0.46175417,-0.9947313
403,-3.567605,-0.02862932
404,-3.2893608,-0.03799023
405,-0.1272451,-2.124588
406,-0.32106173,-1.2923613
407,-0.18862584,-1.7608209
408,-0.75688624,-0.6332285
409,-0.89464825,-0.52551854
410,-0.15522571,-1.9394839
411,-2.178506,-0.12014768
412,-0.22278224,-1.6108843
413,-0.8805835,-0.5353591
414,-0.11646758,-2.207811
415,-0.14619496,-1.9950212
416,-0.7241668,-0.6630609
417,-0.35244155,-1.213921
418,-3.2273204,-0.040471707
419,-1.5865544,-0.22894724
420,-0.38053063,-1.1504277
421,-0.50139797,-0.930601
422,-0.98151577,-0.46959192
423,-0.40276065,-1.1040431
424,-1.7923254,-0.18220845
425,-3.7143192,-0.024673982
426,-0.14279622,-2.016885
427,-0.63441736,-0.7555425
428,-0.17071484,-1.8519039
429,-0.56201524,-0.8441075
430,-0.53335935,-0.88341445
431,-0.20694654,-1.6769842
432,-0.991428,-0.46369782
433,-3.135704,-0.044442255
434,-0.7304406,-0.6571946
435,-0.6673291,-0.7196496
436,-0.4575013,-1.0020204
437,-3.2447772,-0.039757203
438,-2.1067712,-0.1296874
439,-0.17364216,-1.836324
440,-0.76181364,-0.6288943
441,-1.0334823,-0.43969315
442,-0.27754933,-1.4173234
443,-0.19472556,-1.7319475
444,-0.20382923,-1.6906569
445,-0.8032372,-0.59398395
446,-0.27916604,-1.4122863
447,-1.0717739,-0.4191593
448,-0.44863054,-1.0174986
449,-1.1447197,-0.38318488
450,-1.5569172,-0.23671632
451,-2.9983616,-0.051155157
452,-0.19827539,-1.7155983
453,-0.9048093,-0.51855385
454,-2.6780303,-0.07117209
455,-3.6718664,-0.02575781
456,-0.18768393,-1.7653705
457,-0.4256728,-1.0593822
458,-1.7140322,-0.19861919
459,-0.6548301,-0.7329913
460,-2.4273872,-0.09240823
461,-0.43148974,-1.0485107
462,-0.9051108,-0.518349
463,-0.26853606,-1.4460354
464,-0.87424386,-0.5398724
465,-0.15179561,-1.9601582
466,-3.5664868,-0.028661756
467,-0.95451444,-0.4861313
468,-0.49383354,-0.9423328
469,-0.8568728,-0.55249417
470,-0.4185446,-1.0729556
471,-0.7898587,-0.6049695
472,-1.3247082,-0.30908346
473,-1.0450233,-0.43337652
474,-1.6354953,-0.21673392
475,-0.2417791,-1.5381856
476,-1.5661054,-0.23427653
477,-1.096995,-0.40627477
478,-1.6433709,-0.21483727
479,-0.42274994,-1.064914
480,-2.5613642,-0.08034201
481,-1.2643481,-0.33187544
482,-1.9947522,-0.1462373
483,-0.14654078,-1.992827
484,-1.7585926,-0.189089
485,-0.49233025,-0.9446913
486,-3.3528736,-0.035610262
487,-1.686987,-0.20466077
488,-0.12780148,-2.1204972
489,-2.9575374,-0.05334454
490,-3.0260127,-0.049724735
491,-3.0183823,-0.050115302
492,-0.52524024,-0.89505094
493,-0.8623557,-0.54846936
494,-0.5988737,-0.79724205
495,-0.8942363,-0.5258034
496,-2.9582996,-0.053302836
497,-0.8022904,-0.5947526
498,-0.78851247,-0.60608983
499,-0.7837218,-0.61009926
500,-0.9747396,-0.4736753
501,-0.38655254,-1.1375456
502,-0.43763828,-1.037214
503,-0.66894174,-0.71795297
504,-0.58129054,-0.8191102
505,-0.22396928,-1.6061418
506,-1.5260761,-0.24511696
507,-1.6760571,-0.20715974
508,-3.7312376,-0.024254967
509,-0.85906583,-0.55087984
510,-0.72672594,-0.6606594
511,-1.9597781,-0.15185787
512,-0.54178077,-0.8715838
513,-1.1121205,-0.39877886
514,-2.923452,-0.05524616
515,-0.34785998,-1.2248483
516,-0.79732716,-0.5988039
517,-3.0389915,-0.049067553
518,-0.50228965,-0.92923295
519,-0.36684436,-1.1806388
520,-0.55237424,-0.8570356
521,-0.71936214,-0.66760194
522,-3.3624296,-0.035265546
523,-0.35694337,-1.2033467
524,-0.96526194,-0.4794617
525,-0.9653745,-0.4793924
526,-0.8216313,-0.57930744
527,-0.33027965,-1.268414
528,-1.7344006,-0.19419894
529,-3.5341122,-0.029618956
530,-2.8735328,-0.058157846
531,-0.54119444,-0.8723997
532,-1.4094361,-0.28008565
533,-0.59149575,-0.806313
534,-1.2899705,-0.32196844
535,-0.9084708,-0.516073
536,-0.15047218,-1.9682698
537,-3.694517,-0.02517373
538,-0.5506975,-0.85931396
539,-0.93555987,-0.49818277
540,-0.21250808,-1.653148
541,-0.46175417,-0.9947313
542,-1.037727,-0.43735674
543,-3.7179735,-0.024582794
544,-0.13606386,-2.0618918
545,-0.14925225,-1.9758154
546,-0.1854514,-1.7762554
547,-2.2118278,-0.11597259
548,-2.3807468,-0.09704125
549,-2.071967,-0.13460377
550,-0.20996505,-1.6639605
551,-3.0725205,-0.047410656
552,-0.2588363,-1.4781877
553,-0.1375726,-2.051601
554,-2.9459622,-0.053982653
555,-0.20065595,-1.7048142
556,-1.2408504,-0.3412773
557,-0.26826724,-1.4469084
558,-0.33609793,-1.2536993
559,-0.4979897,-0.93585896
560,-1.1708686,-0.3712049
561,-0.35834885,-1.2000779
562,-0.7328006,-0.65500647
563,-0.57072693,-0.8326725
564,-0.20622584,-1.680125
565,-0.4491842,-1.0165213
566,-0.4713329,-0.97861767
567,-0.460675,-0.996573
568,-0.95781004,-0.4840738
569,-1.42243,-0.2759213
570,-0.65361047,-0.73431146
571,-0.3242854,-1.2838961
572,-0.32959622,-1.2701628
573,-0.21414109,-1.6462809
574,-0.7660567,-0.625194
575,-0.71094906,-0.6756566
576,-0.33744016,-1.2503473
577,-0.9095618,-0.5153369
578,-2.9959183,-0.05128348
579,-0.26859584,-1.4458412
580,-0.45007145,-1.0149586
581,-1.9070026,-0.16078506
582,-0.35961464,-1.1971469
583,-0.303998,-1.3388857
584,-0.16488937,-1.8837925
585,-2.6622007,-0.07234976
586,-0.59757745,-0.7988249
587,-0.1667741,-1.8733435
588,-1.3483857,-0.30064443
589,-3.1226442,-0.04503981
590,-0.6785318,-0.70797944
591,-0.23943844,-1.5467902
592,-3.7042942,-0.02492563
593,-0.5855751,-0.8137016
594,-0.3842828,-1.1423724
595,-3.5318995,-0.029685615
596,-2.296431,-0.106046654
597,-0.7457081,-0.6432115
598,-2.9288714,-0.05493929
599,-0.611468,-0.782096
600,-3.4117904,-0.033538222
601,-0.18751782,-1.7661755
602,-0.7202811,-0.66673
603,-0.18627767,-1.7722101
604,-3.6314645,-0.026834201
605,-3.7186615,-0.024565697
606,-1.7058935,-0.20041639
607,-0.9976589,-0.46004015
608,-2.1982796,-0.11765121
609,-1.6039078,-0.22453085
610,-3.5783916,-0.028317764
611,-0.3515334,-1.2160736
612,-0.9776766,-0.47190005
613,-0.7537608,-0.6359985
614,-0.27702543,-1.4189631
615,-0.7367849,-0.65133435
616,-0.94240934,-0.49378467
617,-3.333544,-0.03631808
618,-0.7868432,-0.6074829
619,-2.7160482,-0.068424016
620,-1.0487487,-0.43136135
621,-1.5405734,-0.24112701
622,-1.669963,-0.20856784
623,-2.12049,-0.12780252
624,-0.2818796,-1.4039066
625,-0.3017456,-1.345253
626,-0.20978318,-1.6647395
627,-3.664696,-0.025945652
628,-1.0707844,-0.4196748
629,-0.32775804,-1.2748867
630,-3.6438224,-0.02650026
631,-0.5233069,-0.8978561
632,-0.5964555,-0.80019873
633,-0.37113294,-1.1710287
634,-0.6516333,-0.7364593
635,-1.3759139,-0.2911663
636,-2.4972353,-0.085898146
637,-0.64461416,-0.7441564
638,-0.24923518,-1.511389
639,-2.4674804,-0.08861079
640,-3.7005806,-0.025019577
641,-0.28746545,-1.3869443
642,-0.3076657,-1.3286334
643,-0.9578242,-0.48406512
644,-0.31916112,-1.2973993
645,-3.3013015,-0.03753072
646,-3.695828,-0.02514025
647,-0.668725,-0.7181807
648,-0.24419059,-1.5294183
649,-0.57635427,-0.8254071
650,-1.0014882,-0.4578101
651,-1.0715702,-0.4192655
652,-3.7140121,-0.024681658
653,-0.736689,-0.65142244
654,-3.1811414,-0.042425588
655,-0.36864907,-1.1765785
656,-0.5699623,-0.83366704
657,-3.0293467,-0.049555037
658,-0.75629413,-0.63375205
659,-0.81291294,-0.5862032
660,-1.4391901,-0.27065417
661,-0.160076,-1.9110768
662,-3.7205782,-0.024518121
663,-0.2554462,-1.489749
664,-3.6271446,-0.026951987
665,-0.8893562,-0.5291935
666,-0.11959835,-2.1828198
667,-1.7571222,-0.18939534
668,-0.59855765,-0.79762745
669,-2.1811082,-0.11981589
670,-0.6169999,-0.77557445
671,-0.40102497,-1.1075522
672,-0.50215226,-0.9294435
673,-0.2663632,-1.4531214
674,-0.26815322,-1.4472792
675,-1.6178527,-0.22105092
676,-3.7162817,-0.024625016
677,-0.584479,-0.8150804
678,-2.0421915,-0.13896799
679,-1.5643075,-0.23475175
680,-0.30372757,-1.339647
681,-0.24537097,-1.5251621
682,-2.855151,-0.059269372
683,-1.0275422,-0.4429885
684,-0.5136966,-0.9119997
685,-0.37851328,-1.1547982
686,-3.363238,-0.03523655
687,-0.84856737,-0.5586647
688,-0.9222841,-0.50685
689,-0.42674965,-1.0573561
690,-0.7537608,-0.6359985
691,-1.36573,-0.2946319
692,-0.5648519,-0.8403586
693,-1.5398552,-0.24132293
694,-0.64111143,-0.74804
695,-3.5601544,-0.028846506
696,-0.4232886,-1.0638908
697,-0.998549,-0.45952052
698,-1.5451641,-0.23987895
699,-0.33481374,-1.2569213
700,-0.72447664,-0.66276956
701,-3.7400339,-0.024039924
702,-0.5424224,-0.8706921
703,-0.25083634,-1.5057523
704,-1.5022992,-0.25182304
705,-0.4680432,-0.98410505
706,-1.0603819,-0.42514274
707,-0.6065137,-0.7880041
708,-0.5817662,-0.8185072
709,-0.5674338,-0.836968
710,-0.1852035,-1.777473
711,-0.545591,-0.8663088
712,-1.4624766,-0.26352528
713,-0.58391434,-0.81579185
714,-0.18453039,-1.7807878
715,-0.4094171,-1.0907547
716,-0.18879019,-1.7600292
717,-0.85906583,-0.55087984
718,-0.7503874,-0.6390068
719,-1.5651684,-0.23452407
720,-0.9736092,-0.47436085
721,-3.1050072,-0.045859866
722,-0.7482499,-0.6409228
723,-0.15832473,-1.921225
724,-3.3180192,-0.03689695
725,-2.7310355,-0.06737111
726,-1.0687929,-0.42071494
727,-0.25243837,-1.5001535
728,-0.8072467,-0.5907433
729,-0.5013592,-0.93066037
730,-2.674597,-0.071425736
731,-0.24091277,-1.5413595
732,-3.4250515,-0.033089116
733,-3.7563102,-0.023647187
734,-0.25359592,-1.496133
735,-0.29457623,-1.3658924
736,-0.12289784,-2.1572216
737,-1.7988371,-0.18091194
738,-0.31200826,-1.3166767
739,-0.18718699,-1.767781
740,-0.7144693,-0.6722702
741,-0.83201396,-0.57123405
742,-0.12990633,-2.1051915
743,-3.1416833,-0.044171292
744,-2.1605983,-0.12245707
745,-0.18096288,-1.7985805
746,-0.1614849,-1.9029996
747,-3.7312205,-0.024255315
748,-0.60297334,-0.7922654
749,-3.392919,-0.034188293
750,-0.21190906,-1.6556822
751,-2.8058648,-0.062359028
752,-1.4897984,-0.2554318
753,-0.6552851,-0.73249936
754,-3.7548873,-0.0236813
755,-0.17539355,-1.8271383
756,-3.6228058,-0.027070805
757,-1.9145591,-0.15947278
758,-0.86084235,-0.5495764
759,-0.26868632,-1.4455477
760,-0.82141477,-0.57947737
761,-0.17748342,-1.8163077
762,-0.20308712,-1.6939459
763,-0.4563659,-1.0039804
764,-0.31437594,-1.3102391
765,-0.4237839,-1.0629518
766,-0.42591396,-1.0589278
767,-2.3350475,-0.10181775
768,-3.7376082,-0.02409904
769,-0.33010384,-1.2688637
770,-0.51055133,-0.9167023
771,-2.9608595,-0.05316279
772,-0.46200806,-0.994299
773,-0.8412601,-0.5641682
774,-0.22169474,-1.6152542
775,-1.7331784,-0.1944611
776,-3.664556,-0.02594937
777,-0.12478829,-2.1428816
778,-0.60172683,-0.7937738
779,-0.13324527,-2.0814466
780,-3.5620015,-0.028792532
781,-0.67473614,-0.71190363
782,-0.14541355,-1.9999992
783,-1.3876427,-0.287233
784,-0.65358347,-0.7343408
785,-0.2627427,-1.4650767
786,-1.7151108,-0.19838235
787,-3.4894624,-0.030992655
788,-0.49658096,-0.9380456
789,-0.26270565,-1.4652001
790,-3.4183395,-0.033315714
791,-2.5801315,-0.07878784
792,-0.92343473,-0.50609106
793,-0.8456186,-0.5608771
794,-1.1511216,-0.38020948
795,-0.66579366,-0.7212701
796,-0.15790033,-1.9237025
797,-0.20382525,-1.6906745
798,-0.35964784,-1.1970702
799,-1.840091,-0.17292933
800,-3.0739248,-0.04734255
801,-3.647273,-0.026407732
802,-0.40945986,-1.0906705
803,-3.6836417,-0.025452448
804,-0.750661,-0.638762
805,-0.864646,-0.5467993
806,-1.2822874,-0.32490227
807,-0.9528769,-0.48715794
808,-0.8029055,-0.5942531
809,-3.2712517,-0.03869808
810,-0.36168322,-1.1923834
811,-0.18051991,-1.8008169
812,-0.20382525,-1.6906745
813,-0.46841258,-0.9834866
814,-0.52387524,-0.8970302
815,-0.68877566,-0.6975379
816,-0.28067267,-1.4076221
817,-1.0398449,-0.43619677
818,-0.54053456,-0.87331945
819,-3.6005933,-0.02768729
820,-1.8100619,-0.17870092
821,-2.593628,-0.077689536
822,-0.23795648,-1.5522876
823,-3.478177,-0.03134994
824,-2.3172064,-0.10374908
825,-0.6947355,-0.69156134
826,-0.34270772,-1.2373424
827,-1.3963295,-0.2843593
828,-0.21894066,-1.6264282
829,-0.36068362,-1.1946812
830,-3.3779175,-0.034714054
831,-3.5795734,-0.028283812
832,-2.74554,-0.066368066
833,-3.6459749,-0.026442446
834,-0.31601107,-1.305826
835,-0.46721494,-0.9854945
836,-1.0753192,-0.41731837
837,-0.15979145,-1.9127175
838,-0.19769174,-1.7182646
839,-0.77798563,-0.6149467
840,-0.18725105,-1.7674704
841,-0.45381212,-1.0084116
842,-1.3399147,-0.30363262
843,-0.4348078,-1.0423899
844,-3.1464777,-0.043955356
845,-3.2681322,-0.038821362
846,-0.19273712,-1.7412496
847,-3.6940348,-0.025185935
848,-1.2292325,-0.34604162
849,-0.32890373,-1.2719386
850,-1.4169302,-0.2776752
851,-1.0249202,-0.44445282
852,-1.792756,-0.1821224
853,-1.0437855,-0.43404868
854,-3.0763276,-0.04722612
855,-1.060539,-0.4250595
856,-0.13343652,-2.080106
857,-0.21185331,-1.6559186
858,-2.5775726,-0.078997925
859,-0.41700003,-1.0759342
860,-0.7129989,-0.67368186
861,-2.9203625,-0.055422
862,-0.9438628,-0.49285778
863,-2.7648237,-0.065058336
864,-0.22635922,-1.5966777
865,-0.2030877,-1.6939433
866,-0.12862644,-2.114467
867,-0.87558687,-0.53891206
868,-0.3065362,-1.3317755
869,-0.8064405,-0.59139305
870,-0.19566125,-1.7276063
871,-0.57250965,-0.83036065
872,-0.76092833,-0.62967026
873,-2.9633505,-0.053027026
874,-2.206837,-0.116588004
875,-3.018315,-0.050118703
876,-3.54584,-0.02926858
877,-0.88753235,-0.530468
878,-1.0184226,-0.4481078
879,-0.57654124,-0.8251673
880,-3.624237,-0.027031472
881,-3.140102,-0.044242803
882,-0.27875596,-1.4135609
