,0,1
65,-1.882679,-0.16508909
66,-0.28328067,-1.399616
67,-2.3929338,-0.09580772
68,-1.561542,-0.23548478
69,-0.22276087,-1.6109704
70,-0.66459155,-0.7225422
71,-0.52799654,-0.8910748
72,-0.2746606,-1.4264083
73,-0.45949465,-0.9985933
74,-1.717922,-0.19776657
75,-0.35048154,-1.218575
76,-0.25242734,-1.500192
77,-0.64003426,-0.74924016
78,-1.1348447,-0.38782957
79,-0.35582444,-1.2059602
80,-1.5835353,-0.22972538
81,-2.418322,-0.09329028
82,-0.23935324,-1.5471053
83,-0.3565201,-1.2043344
84,-0.7182623,-0.6686474
85,-0.9766789,-0.47250205
86,-2.1131337,-0.12880954
87,-0.35514873,-1.207543
88,-0.23144014,-1.5769233
89,-0.33867252,-1.2472832
90,-2.1854265,-0.11926765
91,-0.28787825,-1.3857062
92,-0.23242366,-1.5731555
93,-0.3003994,-1.349085
94,-0.24006145,-1.5444913
95,-0.33739966,-1.2504482
96,-0.49084616,-0.9470288
97,-1.9551175,-0.15262435
98,-3.153705,-0.043631878
99,-0.25671208,-1.485412
100,-2.011539,-0.14361934
101,-0.35744205,-1.2021852
102,-2.3833718,-0.09677421
103,-0.72082573,-0.6662141
104,-0.3095862,-1.3233215
105,-0.4771121,-0.96909297
106,-2.4772832,-0.087707356
107,-3.1318607,-0.044617273
108,-0.40813217,-1.0932996
109,-0.3343743,-1.2580272
110,-1.0716777,-0.41920948
111,-0.25084135,-1.5057349
112,-0.22312582,-1.6095089
113,-0.63720566,-0.75240463
114,-0.5445777,-0.867707
115,-3.0237107,-0.04984224
116,-2.2104566,-0.11614126
117,-0.25801465,-1.4809742
118,-1.0972207,-0.4061617
119,-3.0283275,-0.04960688
120,-0.6909837,-0.6953153
121,-0.30464393,-1.3370693
122,-3.0222807,-0.04991539
123,-0.17278703,-1.8408452
124,-1.8509316,-0.17089593
125,-2.443228,-0.09088785
126,-0.34194604,-1.2392082
127,-0.3647323,-1.185421
128,-1.6338052,-0.21714337
129,-0.2516576,-1.5028774
130,-2.214027,-0.115702495
131,-0.14006716,-2.0348492
132,-2.5660498,-0.07995108
133,-2.7846613,-0.063738845
134,-0.41893694,-1.0722013
135,-2.002151,-0.14507726
136,-0.6783434,-0.70817345
137,-2.903358,-0.056399796
138,-0.98942167,-0.4648834
139,-0.2553246,-1.490167
140,-0.28321728,-1.3998098
141,-0.36064482,-1.1947707
142,-1.4470448,-0.26822522
143,-0.30282146,-1.3422046
144,-0.6736766,-0.71300423
145,-0.65464103,-0.7331956
146,-0.75736904,-0.632802
147,-0.26543036,-1.4561839
148,-0.22785379,-1.5908155
149,-0.29326683,-1.3697245
150,-0.33859828,-1.2474676
151,-2.1300766,-0.1265026
152,-0.61435807,-0.77867913
153,-1.0268099,-0.44339696
154,-0.49244094,-0.9445175
155,-3.0626235,-0.047893602
156,-0.5929789,-0.8044777
157,-0.7010421,-0.685314
158,-0.9801316,-0.4704225
159,-0.276402,-1.4209187
160,-2.9794192,-0.05215931
161,-0.19752777,-1.7190148
162,-0.15569165,-1.9367135
163,-0.30804187,-1.3275898
164,-0.91738224,-0.5100986
165,-0.5256932,-0.8943958
166,-0.24629998,-1.5218285
167,-1.715434,-0.19831146
168,-1.3628486,-0.29562104
169,-0.73310685,-0.6547231
170,-3.0091155,-0.050593887
171,-1.2394243,-0.34185788
172,-0.24247137,-1.5356591
173,-0.5081383,-0.9203353
174,-0.32612327,-1.2791138
175,-0.2212555,-1.6170259
176,-0.19843043,-1.7148918
177,-3.0619051,-0.047928944
178,-2.1912637,-0.118530646
179,-0.26734173,-1.449922
180,-0.24922468,-1.511426
181,-3.1050358,-0.0458585
182,-0.14767557,-1.9856668
183,-0.22257271,-1.6117245
184,-0.65593237,-0.73180056
185,-0.16468798,-1.8849171
186,-0.16204008,-1.8998376
187,-1.8327049,-0.17432985
188,-2.8448775,-0.059900127
189,-2.7670786,-0.06490698
190,-0.38112688,-1.1491413
191,-1.4072932,-0.28077927
192,-0.24126545,-1.5400659
193,-2.590538,-0.077939555
194,-2.9809449,-0.05207761
195,-0.21565317,-1.6399736
196,-2.307198,-0.10484931
197,-0.14134884,-2.0263662
198,-1.4243321,-0.2753177
199,-0.14657639,-1.9926016
200,-0.14255995,-2.018426
201,-0.33900416,-1.2464609
202,-1.4246857,-0.27520564
203,-0.32101184,-1.2924933
204,-0.8418543,-0.56371796
205,-2.2717264,-0.10884874
206,-0.36335686,-1.1885531
207,-0.13935922,-2.0395708
208,-0.23020181,-1.5816929
209,-0.4141685,-1.0814294
210,-2.011539,-0.14361934
211,-2.7624614,-0.06521728
212,-0.5652901,-0.8397818
213,-2.2403157,-0.112524875
214,-2.1229372,-0.12746938
215,-0.21087222,-1.6600869
216,-0.5409043,-0.872804
217,-0.56987953,-0.8337748
218,-0.40482634,-1.099891
219,-0.4235917,-1.0633161
220,-0.7278604,-0.6595985
221,-2.9357393,-0.05455275
222,-0.49274474,-0.9440402
223,-0.45285818,-1.010075
224,-1.8555503,-0.17003754
225,-0.25375587,-1.495579
226,-2.1527066,-0.12348972
227,-0.35425058,-1.2096525
228,-1.3620437,-0.2958981
229,-2.9008527,-0.056545246
230,-0.46029046,-0.9972303
231,-0.6161617,-0.7765575
232,-0.33762762,-1.2498803
233,-0.3465466,-1.2280123
234,-0.14154981,-2.0250437
235,-2.2001648,-0.11741612
236,-0.15449513,-1.9438456
237,-0.52288556,-0.8984692
238,-0.5741992,-0.8281784
239,-1.4065082,-0.28103393
240,-0.37515742,-1.162131
241,-0.35120043,-1.2168643
242,-1.9438009,-0.15450269
243,-2.9821267,-0.052014578
244,-1.1397665,-0.38550615
245,-2.3189511,-0.10355853
246,-0.28141809,-1.4053254
247,-0.21768644,-1.6315689
248,-0.37221393,-1.1686276
249,-0.23655486,-1.557522
250,-0.26551628,-1.4559016
251,-2.1668036,-0.121651486
252,-3.0127864,-0.050403703
253,-3.0737946,-0.047348805
254,-0.31291604,-1.314202
255,-1.8323815,-0.17439143
256,-2.733674,-0.06718743
257,-1.6838523,-0.20537415
258,-1.6291454,-0.21827677
259,-0.75837946,-0.6319108
260,-1.6898953,-0.2040015
261,-0.25101015,-1.5051429
262,-1.8641052,-0.16845988
263,-2.3241305,-0.102994956
264,-0.19715276,-1.7207335
265,-0.2646357,-1.4588026
266,-0.5144858,-0.9108255
267,-2.6233144,-0.07532934
268,-0.3846103,-1.1416738
269,-2.9847982,-0.05187209
270,-2.2608032,-0.11011253
271,-0.36898172,-1.1758326
272,-2.947231,-0.053912286
273,-1.8870698,-0.16430297
274,-0.23637334,-1.5582024
275,-3.0933247,-0.046411507
276,-0.69540787,-0.69089156
277,-0.5056391,-0.9241213
278,-0.5933984,-0.8039595
279,-1.8851547,-0.1646454
280,-1.1289818,-0.39061937
281,-0.8045831,-0.5928935
282,-0.573687,-0.82883894
283,-0.24484171,-1.5270675
284,-1.215872,-0.35161835
285,-2.5113575,-0.08464105
286,-0.16442525,-1.8863856
287,-2.4732337,-0.088079326
288,-3.0471463,-0.048659205
289,-0.34486052,-1.2320949
290,-0.4848264,-0.9566026
291,-0.23204915,-1.5745882
292,-0.17627314,-1.8225625
293,-0.16390964,-1.8892758
294,-2.9265316,-0.055071525
295,-0.35239395,-1.2140336
296,-0.5454024,-0.86656874
297,-0.31148684,-1.3181021
298,-1.1789365,-0.36759964
299,-2.0083916,-0.1441064
300,-0.4297136,-1.0518111
301,-2.206036,-0.116686985
302,-1.6936133,-0.20316203
303,-0.26867712,-1.4455774
304,-2.0667975,-0.1353508
305,-0.15212719,-1.9581375
306,-2.9578905,-0.053325213
307,-0.19821595,-1.7158695
308,-0.6396023,-0.7497221
309,-0.33571836,-1.2546501
310,-0.22617383,-1.5974078
311,-2.2207787,-0.114877425
312,-0.31191987,-1.3169181
313,-1.2122787,-0.35313627
314,-0.25194293,-1.5018809
315,-0.2766828,-1.4200373
316,-1.9615169,-0.15157312
317,-3.0273366,-0.049657244
318,-0.20315202,-1.6936579
319,-1.3112116,-0.31401694
320,-2.8698678,-0.05837771
321,-3.0834439,-0.046883337
322,-0.25137997,-1.5038478
323,-0.94051594,-0.4949956
324,-0.44000497,-1.0329177
325,-1.6729422,-0.20787813
326,-0.2487047,-1.5132653
327,-0.3151876,-1.308045
328,-0.22285178,-1.610606
329,-0.2402963,-1.5436261
330,-0.3448227,-1.232187
331,-1.5107532,-0.24941522
332,-0.32074037,-1.2932107
333,-1.8487182,-0.17130902
334,-2.6983767,-0.069687426
335,-0.30448332,-1.3375207
336,-0.8616905,-0.54895556
337,-0.18666439,-1.7703238
338,-3.1312616,-0.044644635
339,-0.6179338,-0.77448106
340,-0.35830992,-1.2001681
341,-0.47107154,-0.97905177
342,-1.0101728,-0.452802
343,-2.466472,-0.08870428
344,-0.25941506,-1.476231
345,-1.0404572,-0.4358621
346,-0.26047894,-1.4726474
347,-0.24154599,-1.5390387
348,-0.27812248,-1.415534
349,-0.19452824,-1.7328658
350,-0.5482893,-0.86260223
351,-0.1734311,-1.8374372
352,-2.0587122,-0.13652809
353,-0.45525026,-1.0059124
354,-0.36402357,-1.1870333
355,-0.42000324,-1.0701554
356,-2.870037,-0.05836759
357,-1.9828266,-0.14812829
358,-1.0605607,-0.42504805
359,-1.0201688,-0.44712204
360,-2.4439948,-0.09081502
361,-0.241921,-1.5376669
362,-0.15365516,-1.9488887
363,-0.3188173,-1.2983143
364,-2.454775,-0.08979623
365,-0.27405155,-1.4283375
366,-0.3079547,-1.3278314
367,-0.34720853,-1.2264161
368,-1.6983185,-0.20210508
369,-1.7682906,-0.1870822
370,-0.9002191,-0.52168536
371,-1.777368,-0.18522489
372,-0.5850448,-0.81436825
373,-3.0048,-0.050818253
374,-2.3384733,-0.101451285
375,-2.9240031,-0.05521491
376,-0.25106645,-1.5049459
377,-1.7653551,-0.1876871
378,-0.9843124,-0.46791956
379,-0.22879429,-1.5871488
380,-0.23407242,-1.5668793
381,-1.9181757,-0.15884873
382,-0.14064047,-2.031045
383,-2.410112,-0.094096676
384,-1.7817745,-0.18433054
385,-0.22361208,-1.6075659
386,-0.35491678,-1.2080871
387,-0.20867409,-1.6695049
388,-1.9798763,-0.14860012
389,-1.854194,-0.17028913
390,-0.38605148,-1.138608
391,-0.877947,-0.53723013
392,-3.1482444,-0.043876063
393,-0.16204008,-1.8998376
394,-0.38834423,-1.1337593
395,-0.2271349,-1.5936301
396,-1.8744419,-0.1665749
397,-0.41704157,-1.0758538
398,-0.28245407,-1.4021442
399,-0.30947676,-1.323623
400,-0.50113755,-0.93100125
401,-0.9113811,-0.5141122
402,-0.23031762,-1.5812457
403,-2.7698903,-0.06471871
404,-2.6431868,-0.07379106
405,-0.24888103,-1.5126412
406,-0.1884893,-1.7614785
407,-0.23110576,-1.5782083
408,-0.45232582,-1.011005
409,-1.4410709,-0.27007023
410,-0.2593067,-1.4765971
411,-2.8543804,-0.05931645
412,-0.20848384,-1.6703252
413,-1.4687777,-0.26163322
414,-0.20909382,-1.6676981
415,-0.19061625,-1.7512877
416,-0.7967828,-0.5992505
417,-0.34336063,-1.2357469
418,-3.007055,-0.050700862
419,-1.8967956,-0.16257612
420,-0.23739019,-1.5543984
421,-0.30848512,-1.3263623
422,-0.57668835,-0.8249785
423,-0.34189767,-1.2393267
424,-1.4951586,-0.25387728
425,-3.0354526,-0.04924585
426,-0.25324175,-1.4973611
427,-0.7945627,-0.60107625
428,-0.3406496,-1.2423954
429,-1.3399999,-0.30360234
430,-0.4745147,-0.97335565
431,-0.14032786,-2.033117
432,-0.50259167,-0.92877024
433,-2.374369,-0.0976936
434,-0.6445711,-0.744204
435,-0.23876172,-1.5492957
436,-1.3138046,-0.31306195
437,-2.4274957,-0.0923978
438,-0.35425058,-1.2096525
439,-0.16390964,-1.8892758
440,-0.33573064,-1.2546194
441,-0.856202,-0.55298924
442,-0.33725291,-1.250814
443,-0.2892207,-1.3816928
444,-0.18819682,-1.7628897
445,-0.41192093,-1.0858244
446,-0.57796293,-0.82334715
447,-1.7960536,-0.18146491
448,-1.7471962,-0.19147754
449,-1.02372,-0.4451254
450,-1.5397384,-0.24135488
451,-2.8563263,-0.059197694
452,-0.22902451,-1.5862542
453,-0.3688847,-1.17605
454,-2.4582736,-0.08946806
455,-2.1913114,-0.118524715
456,-0.17711292,-1.8182173
457,-0.8438393,-0.56221765
458,-1.9720995,-0.14985172
459,-0.24111755,-1.5406083
460,-2.1646929,-0.121924944
461,-0.38472834,-1.141422
462,-0.30090916,-1.3476313
463,-0.22206704,-1.6137556
464,-0.6084626,-0.7856723
465,-0.21689573,-1.634827
466,-3.09925,-0.04613083
467,-0.36898577,-1.1758235
468,-1.126139,-0.3919808
469,-1.674865,-0.20743443
470,-0.36865723,-1.17656
471,-0.8462012,-0.5604391
472,-1.8651545,-0.16826747
473,-0.31259936,-1.3150644
474,-2.1968327,-0.11783199
475,-0.37458202,-1.1633961
476,-2.6827881,-0.070821986
477,-0.51373225,-0.91194665
478,-1.2681899,-0.3303674
479,-0.5094534,-0.91835237
480,-2.17079,-0.121136986
481,-2.032385,-0.14043818
482,-2.5290692,-0.08309168
483,-0.3285157,-1.2729356
484,-0.9075024,-0.5167277
485,-1.1833097,-0.36566296
486,-1.9794236,-0.14867266
487,-1.4907117,-0.2551662
488,-0.17709474,-1.8183112
489,-2.117689,-0.12818494
490,-2.2968092,-0.1060043
491,-2.285744,-0.10724942
492,-0.32373258,-1.2853407
493,-0.3143041,-1.3104336
494,-0.23500548,-1.5633492
495,-0.34981152,-1.2201731
496,-3.0306723,-0.049487762
497,-0.37590438,-1.160492
498,-1.0940738,-0.4077421
499,-0.28634816,-1.390307
500,-1.1197395,-0.39506656
501,-0.17077273,-1.8515935
502,-0.17204599,-1.8447835
503,-0.38737208,-1.1358111
504,-0.27379528,-1.4291507
505,-0.37696707,-1.158167
506,-2.5398867,-0.08215986
507,-2.670226,-0.07175011
508,-2.8898482,-0.057189204
509,-0.26700163,-1.4510329
510,-0.31659424,-1.3042585
511,-1.875538,-0.16637637
512,-0.29632294,-1.360811
513,-2.287148,-0.10709049
514,-2.2891867,-0.1068604
515,-0.7610403,-0.6295719
516,-0.48939884,-0.94931716
517,-2.0934212,-0.13155022
518,-0.81313056,-0.58602995
519,-0.33092317,-1.266772
520,-0.76590085,-0.62532943
521,-0.2538377,-1.4952959
522,-2.9972064,-0.051215753
523,-0.20396778,-1.6900444
524,-0.7697755,-0.62197506
525,-0.34417152,-1.2337703
526,-0.27552208,-1.4236876
527,-0.29476154,-1.3653518
528,-1.2868142,-0.32316986
529,-3.0558543,-0.048226953
530,-2.2333007,-0.113363706
531,-1.7041824,-0.2007964
532,-0.35036203,-1.2188598
533,-0.5083679,-0.91998875
534,-1.2208223,-0.34953976
535,-1.5220493,-0.2462384
536,-0.3176446,-1.3014439
537,-3.030663,-0.049488213
538,-0.4408576,-1.0313771
539,-0.51646256,-0.9078944
540,-0.2917116,-1.3743021
541,-0.23031762,-1.5812457
542,-1.8436894,-0.17225152
543,-3.1404178,-0.044228546
544,-0.18548398,-1.7760959
545,-0.28440514,-1.39619
546,-0.19749753,-1.7191533
547,-0.9924824,-0.46307635
548,-2.4469001,-0.09053925
549,-1.4241669,-0.27537012
550,-0.2786115,-1.4140104
551,-1.675888,-0.20719871
552,-0.26470202,-1.4585838
553,-0.24002974,-1.5446076
554,-2.2522924,-0.111107975
555,-0.15681815,-1.9300532
556,-0.41823313,-1.0735551
557,-0.17677963,-1.8199395
558,-0.28988293,-1.3797207
559,-0.69583637,-0.6904652
560,-2.681758,-0.07089761
561,-1.5452975,-0.23984274
562,-1.5816365,-0.2302163
563,-0.5190065,-0.9041436
564,-0.27135935,-1.4369248
565,-0.31445158,-1.3100344
566,-1.2162095,-0.3514761
567,-1.0936211,-0.40796998
568,-1.520156,-0.24676767
569,-1.265116,-0.33157343
570,-0.43284342,-1.0460068
571,-0.24140769,-1.5395448
572,-0.23102997,-1.5784998
573,-0.25442833,-1.4932544
574,-0.66268086,-0.72457093
575,-1.6100217,-0.22299764
576,-0.29065466,-1.377429
577,-0.9694078,-0.47691965
578,-3.0782144,-0.047135033
579,-2.1702342,-0.12120869
580,-0.45408088,-1.0079436
581,-1.8740157,-0.1666522
582,-0.2746142,-1.4265548
583,-0.2721949,-1.4342493
584,-0.20876019,-1.6691341
585,-0.86440396,-0.5469755
586,-1.9287225,-0.15704416
587,-0.35236737,-1.2140965
588,-1.8510394,-0.17087583
589,-2.164789,-0.12191249
590,-0.46931937,-0.98197067
591,-0.18599464,-1.7735935
592,-3.0519974,-0.04841789
593,-0.46521318,-0.9888646
594,-0.4832443,-0.95914364
595,-2.998787,-0.05113273
596,-2.255937,-0.11068055
597,-1.0107939,-0.4524467
598,-2.7880237,-0.06351792
599,-1.8233111,-0.17612891
600,-2.8721917,-0.058238152
601,-0.2125452,-1.6529914
602,-0.6272189,-0.76373076
603,-0.53574663,-0.8800365
604,-2.9678426,-0.052782916
605,-3.050416,-0.048496366
606,-2.1375637,-0.12549725
607,-0.5189769,-0.9041871
608,-2.686692,-0.07053608
609,-1.69497,-0.20285669
610,-2.6596394,-0.07254213
611,-0.25087288,-1.5056245
612,-0.3298895,-1.2694119
613,-0.20904702,-1.6678994
614,-0.3088707,-1.3252962
615,-0.24809349,-1.5154332
616,-1.7230242,-0.19665425
617,-2.3893166,-0.09617215
618,-1.3947108,-0.2848923
619,-2.5357804,-0.082512274
620,-0.44082382,-1.0314381
621,-2.3575768,-0.099432945
622,-1.7645941,-0.18784429
623,-2.1470666,-0.124233395
624,-0.283097,-1.400177
625,-0.3131292,-1.313622
626,-0.24232692,-1.5361855
627,-3.078501,-0.04712116
628,-1.6530604,-0.2125289
629,-0.21915334,-1.62556
630,-3.0669203,-0.04768336
631,-0.43657532,-1.0391529
632,-0.28826997,-1.3845327
633,-0.49421418,-0.94173706
634,-0.64273095,-0.7462409
635,-1.9824858,-0.14818266
636,-0.5191932,-0.90386915
637,-1.818016,-0.17715196
638,-0.27211788,-1.4344954
639,-1.6610024,-0.21065748
640,-3.0940785,-0.04637566
641,-0.2961163,-1.3614101
642,-0.3202324,-1.2945553
643,-1.6543835,-0.2122158
644,-0.8617914,-0.5488819
645,-1.7353485,-0.1939959
646,-3.0103548,-0.05052963
647,-0.5514791,-0.8582509
648,-0.2838513,-1.3978757
649,-0.6214486,-0.7703862
650,-2.228825,-0.11390232
651,-1.8928442,-0.1632754
652,-2.877089,-0.057945248
653,-1.2409636,-0.3412312
654,-2.8183174,-0.061563045
655,-0.39382422,-1.1223086
656,-1.0522776,-0.42946318
657,-2.6500993,-0.07326362
658,-0.44035047,-1.0322931
659,-0.3677539,-1.1785895
660,-0.410424,-1.0887676
661,-0.15203309,-1.9587104
662,-3.0961013,-0.046279714
663,-0.30083928,-1.3478307
664,-2.8899522,-0.057183124
665,-1.7748165,-0.18574488
666,-0.17759891,-1.8157134
667,-1.0950466,-0.40725276
668,-0.28871807,-1.383193
669,-2.832999,-0.060638085
670,-0.5482893,-0.86260223
671,-0.30647838,-1.3319365
672,-0.5061497,-0.9233459
673,-0.33611292,-1.2536619
674,-0.38312346,-1.1448512
675,-0.2744074,-1.4272096
676,-3.0761442,-0.04723499
677,-0.376184,-1.1598796
678,-0.53668845,-0.87870896
679,-2.3089523,-0.104655534
680,-0.8315923,-0.57155883
681,-0.5242727,-0.8964534
682,-2.777019,-0.06424382
683,-0.5335263,-0.88317746
684,-0.4343558,-1.0432205
685,-0.21559435,-1.6402178
686,-3.040169,-0.049008306
687,-0.79641926,-0.599549
688,-0.2635972,-1.4622381
689,-0.41792637,-1.074146
690,-0.20904702,-1.6678994
691,-0.5310627,-0.88668275
692,-0.44259575,-1.0282475
693,-0.65025795,-0.73795867
694,-0.5390841,-0.8753463
695,-2.8460686,-0.059826583
696,-0.3304899,-1.2678772
697,-0.9863041,-0.46673292
698,-2.4289577,-0.09225639
699,-1.0305371,-0.44132325
700,-0.33993435,-1.2441597
701,-3.0880198,-0.04666423
702,-0.36656258,-1.181275
703,-0.25878853,-1.4783494
704,-2.304869,-0.10510711
705,-0.3184501,-1.2992926
706,-0.34414896,-1.2338252
707,-1.3120816,-0.31369627
708,-0.79626447,-0.5996761
709,-0.5256932,-0.8943958
710,-0.28520793,-1.3937538
711,-0.2977819,-1.3565928
712,-0.61673445,-0.7758855
713,-0.19656424,-1.7234385
714,-0.21327686,-1.6499078
715,-0.35292605,-1.2127751
716,-0.22388038,-1.606496
717,-0.26700163,-1.4510329
718,-0.34148076,-1.2403504
719,-1.5955755,-0.22663942
720,-0.43525603,-1.0415677
721,-2.0244937,-0.14163351
722,-1.2754843,-0.32752627
723,-0.2309995,-1.5786169
724,-1.4557908,-0.26554993
725,-2.5684755,-0.07974944
726,-0.30271965,-1.3424923
727,-0.52818817,-0.8907993
728,-1.5376418,-0.24192792
729,-0.5317569,-0.88569283
730,-2.585673,-0.07833502
731,-0.26215973,-1.467019
732,-2.8361945,-0.06043858
733,-3.1204894,-0.04513918
734,-0.26897824,-1.4446012
735,-0.39455625,-1.1207935
736,-0.14439516,-2.0065305
737,-0.4819113,-0.9612929
738,-0.3483936,-1.2235669
739,-0.457097,-1.0027177
740,-0.30448332,-1.3375207
741,-1.3362525,-0.30493504
742,-1.5592074,-0.23610564
743,-2.0476186,-0.13816138
744,-0.75993586,-0.6305413
745,-0.36167532,-1.1924016
746,-0.22073157,-1.6191446
747,-2.9476645,-0.05388834
748,-0.8127855,-0.58630484
749,-2.27248,-0.108762145
750,-0.31376386,-1.3118979
751,-2.6246948,-0.075221434
752,-0.52241904,-0.8991487
753,-0.24714537,-1.5188074
754,-3.1011682,-0.04604044
755,-0.14541139,-2.000013
756,-2.9238803,-0.055221904
757,-1.8747892,-0.16651192
758,-0.48126554,-0.96233666
759,-0.85325795,-0.55516887
760,-2.0201087,-0.14230241
761,-0.24962041,-1.5100291
762,-0.29227734,-1.3726337
763,-0.83997166,-0.56514597
764,-0.25295243,-1.4983655
765,-0.29155806,-1.3747556
766,-0.5564593,-0.8515221
767,-2.5525076,-0.08108658
768,-3.0365632,-0.049189787
769,-0.3389374,-1.2466266
770,-0.26762292,-1.4490052
771,-2.8357315,-0.060467422
772,-0.3158321,-1.3063077
773,-1.559411,-0.23605132
774,-0.24006145,-1.5444913
775,-1.4354172,-0.2718298
776,-3.020641,-0.049999304
777,-0.16138457,-1.9035728
778,-0.3530906,-1.2123864
779,-0.18205354,-1.7931004
780,-2.6334858,-0.074537866
781,-0.398691,-1.1122999
782,-0.21248756,-1.6532351
783,-1.7126665,-0.19891948
784,-0.47250012,-0.9766823
785,-0.26408908,-1.4606092
786,-2.047964,-0.13811019
787,-3.0978613,-0.04619651
788,-0.25941506,-1.476231
789,-0.3295172,-1.270365
790,-3.1054866,-0.04583732
791,-1.8989836,-0.16219041
792,-0.604081,-0.79092866
793,-0.78728455,-0.60711414
794,-1.9741793,-0.1495159
795,-0.35744205,-1.2021852
796,-0.14737399,-1.987564
797,-0.2507956,-1.5058954
798,-0.25730255,-1.4833969
799,-1.4558182,-0.2655416
800,-2.3290935,-0.10245807
801,-3.10575,-0.045825023
802,-0.2024755,-1.6966665
803,-3.1095755,-0.045646004
804,-1.6987773,-0.20200242
805,-0.2085357,-1.6701013
806,-2.0328104,-0.14037405
807,-0.48103714,-0.9627064
808,-0.78729,-0.60710967
809,-2.8362012,-0.060438134
810,-0.2519259,-1.5019405
811,-0.14712366,-1.9891421
812,-0.2507956,-1.5058954
813,-0.46709782,-0.985691
814,-0.3475414,-1.2256148
815,-0.5823907,-0.81771624
816,-0.28100395,-1.4066007
817,-1.7838608,-0.1839088
818,-0.24200335,-1.537366
819,-3.0895808,-0.046589706
820,-2.1994646,-0.11750336
821,-2.1141806,-0.12866575
822,-0.17031628,-1.8540478
823,-3.0872684,-0.04670007
824,-2.600716,-0.07711913
825,-0.54667884,-0.8648117
826,-0.2512088,-1.504447
827,-1.940692,-0.15502298
828,-0.21364895,-1.6483443
829,-0.28572235,-1.3921968
830,-2.079793,-0.13348126
831,-2.6256518,-0.07514668
832,-2.9565763,-0.053397205
833,-2.1403627,-0.12512359
834,-0.23629239,-1.5585059
835,-0.36002415,-1.1962013
836,-1.6752975,-0.20733474
837,-0.14267871,-2.0176513
838,-0.25449413,-1.4930272
839,-0.3900767,-1.1301184
840,-0.18267371,-1.7900004
841,-0.6084273,-0.7857144
842,-0.6015668,-0.79396784
843,-0.57382935,-0.82865524
844,-1.8156676,-0.1776078
845,-2.9998088,-0.051079154
846,-0.23924927,-1.5474899
847,-3.0286388,-0.049590997
848,-1.6911161,-0.2037254
849,-0.25481626,-1.4919167
850,-0.76040304,-0.6301311
851,-1.9713873,-0.14996685
852,-2.1742966,-0.12068636
853,-0.32113895,-1.2921573
854,-2.420081,-0.09311847
855,-0.39392713,-1.1220955
856,-0.26680747,-1.4516672
857,-0.19564568,-1.7276788
858,-3.017705,-0.050150108
859,-0.66789836,-0.71905005
860,-1.6898658,-0.20400812
861,-2.1273313,-0.12687345
862,-0.2635429,-1.4624183
863,-2.2193136,-0.11505594
864,-0.2655811,-1.4556885
865,-0.28974912,-1.380119
866,-0.23512968,-1.5628806
867,-0.47646007,-0.9701603
868,-0.37543082,-1.1615304
869,-1.0441167,-0.43386862
870,-0.3003994,-1.349085
871,-1.7488558,-0.19112764
872,-0.4155905,-1.078664
873,-1.3851677,-0.2880579
874,-2.1683278,-0.12145461
875,-2.5486712,-0.08141125
876,-2.4366493,-0.091516055
877,-0.70906633,-0.6774774
878,-1.3411018,-0.30321184
879,-0.2386667,-1.5496484
880,-3.006469,-0.050731346
881,-1.1827114,-0.36592722
882,-0.36221802,-1.1911571
883,-1.6368904,-0.21639659
